codigo,pib_0,pib_1,pib_2,pib_3,pib_4,pib_5,pib_6,pib_7,pib_8,pib_9,pib_10,pib_11,pib_12,pib_13,pib_14,pib_15,pib_16
1400704,103680.322,97451.41,86482.151,81508.102,69882.025,65905.164,55009.764,53455.553,46894.877,39225.092,33444.095,27311.669,24331.446,23515.414,21461.918,19692.61,18684.646
1500107,1249255.288,1192555.065,1056559.278,891428.35,798053.279,709883.606,583793.453,456937.042,406747.75,367645.644,321622.328,277431.653,257102.819,227660.289,195770.218,169235.895,141721.857
1500131,79657.585,66599.268,69372.424,57573.198,44327.649,63784.969,53598.698,43001.049,39894.19,41655.707,34149.392,32523.204,28394.891,29148.724,29134.561,19659.521,16918.826
1500206,788416.102,640889.762,577255.915,871618.819,506916.139,503715.618,440767.452,240688.207,196775.378,219581.293,183944.766,157979.174,135697.495,143554.522,112617.469,94457.24,78742.513
1500305,315991.246,324961.852,301312.726,262214.121,232238.184,190905.603,161293.159,100122.251,89769.661,72666.537,68633.394,70033.596,63994.329,58319.787,51881.088,49331.265,39465.76
1500347,432114.435,379314.445,320451.015,287539.565,224991.927,209295.077,180873.251,188731.634,222237.029,206154.362,211011.887,152744.254,97807.418,88539.4,72951.159,59760.022,43286.784
1500404,659489.766,518609.645,531841.66,560154.079,364444.628,360712.708,361812.746,208375.976,168117.623,151713.564,124374.93,111763.709,105187.097,94157.561,80498.127,69294.259,58538.016
1500503,589310.445,475343.578,502846.788,454918.072,467570.876,527859.189,576867.404,346795.655,486130.236,415443.212,424493.199,457308.911,494723.565,512750.228,573022.132,395990.823,332582.519
1500602,2472772.867,3201407.654,3948811.433,3094031.218,2206575.799,1288182.41,842407.869,609983.888,567440.012,518886.933,407459.212,368913.685,338566.499,299296.692,261433.723,214557.558,208945.678
1500701,189224.519,180984.612,167160.74,154237.159,130357.394,113266.506,95375.829,62656.922,55986.854,48506.805,42903.309,38239.749,34665.182,32833.566,32777.574,25115.769,18809.297
1500800,6710890.312,6222672.458,5772894.386,4900296.946,5114548.871,4631458.585,4100512.646,3253846.884,3085799.388,2795953.808,2458867.238,2172090.821,1890012.803,1528819.182,1334357.208,1171014.609,962541.964
1500859,309601.9,302092.655,257291.756,209864.325,179067.482,137033.995,111551.491,77446.603,76776.026,65036.6,48041.023,41219.481,35699.364,30261.328,24725.403,20780.645,13379.183
1500909,309292.565,287174.065,251668.798,253554.107,203750.271,169583.815,133307.829,111202.827,105228.858,94019.215,81736.131,69652.295,60977.637,55175.788,47733.152,44529.415,33480.143
1500958,298264.298,257267.559,240324.083,230600.931,176412.573,185989.601,212960.707,86157.587,77741.98,69834.178,63498.778,68389.134,57242.218,56674.732,50324.646,42193.248,33010.34
1501006,122582.809,97996.344,91998.249,87331.824,67952.821,66433.747,55948.161,54481.902,49197.397,39098.708,32753.164,31052.667,25897.07,22401.479,17485.163,15419.109,12851.249
1501105,167840.69,147606.509,139405.399,141328.745,102505.746,88671.921,78845.132,45806.448,41416.234,35158.671,30195.875,24958.144,22044.67,23533.27,22785.606,21763.597,14928.352
1501204,337838.919,307389.016,258859.924,258691.118,203188.798,195522.838,169273.964,106127.81,96158.137,90246.062,74973.058,66239.967,54476.652,59918.391,65527.213,64349.59,40616.262
1501253,79599.85,68220.635,58624.633,51381.601,46793.238,42042.823,34214.898,30898.966,32514.937,33320.052,34770.787,32987.042,36503.004,35873.067,30802.608,26566.833,23610.69
1501303,5012996.942,5513143.805,3902984.552,2658971.938,2006449.481,2460397.52,2227149.609,3483038.227,3713040.609,3647557.795,3566140.331,2806957.705,2830085.622,2190125.602,1812553.579,1572949.582,1491809.397
1501402,29426953.032,29215035.894,28687487.768,27139286.171,26362015.179,21426847.13,18801039.135,16568143.643,15286066.419,13842631.793,12520258.376,11277478.144,10348720.369,8838678.603,7780911.298,6970829.132,6464402.112
1501451,151436.089,140051.816,251576.988,268531.618,150486.25,161153.046,109871.28,68467.174,58787.15,56678.234,50729.343,50187.238,47291.633,35768.098,24217.022,19857.171,14895.735
1501501,1289648.082,1202056.566,1050324.633,921748.944,794371.97,667843.651,580846.682,524810.784,517270.954,482259.963,325894.732,218864.249,163072.776,144301.969,132847.509,125523.019,53787.024
1501576,153484.424,134478.497,121145.486,106168.615,84493.222,94170.512,86835.85,63175.646,59120.552,55974.665,50292.225,47818.758,43803.935,40145.188,35171.993,30284.784,23997.004
1501600,108301.197,86351.839,81444.685,79526.758,54941.452,54909.924,56788.233,36135.921,31885.799,24217.315,21397.109,19972.78,19203.425,16715.123,14662.173,11729.582,9679.384
1501709,1057723.371,976996.781,912212.141,978371.863,756413.899,612982.193,509271.612,383575.103,347311.985,316688.851,273711.826,232518.012,216163.015,189877.054,164614.734,141664.824,117560.998
1501725,228653.237,208756.137,181892.347,158513.221,129297.048,129814.218,104504.136,78870.347,78103.43,72405.184,63995.761,59068.421,54314.547,49725.955,42881.372,33426.532,28391.743
1501758,76306.84,64269.232,56859.292,49627.831,41222.539,39924.657,35203.558,32789.187,33105.894,31357.811,30894.773,29993.029,27474.901,22480.048,17982.313,17003.292,13998.194
1501782,536481.453,518458.42,557970.131,473702.074,409761.317,615403.376,534052.061,290986.165,363680.826,250087.551,229192.027,226545.016,221832.318,192658.707,112932.27,80627.181,84668.915
1501808,685737.895,653059.492,621580.933,555396.751,503023.539,425659.367,363439.583,300840.715,251900.302,240486.322,205298.793,199034.033,200914.935,169533.341,150869.826,139311.477,100201.911
1501907,489954.159,394742.296,380780.629,446362.567,287636.026,238240.218,228096.636,73436.529,61180.835,55330.021,65150.719,50568.379,43821.458,39050.126,34164.739,28142.762,20610.877
1501956,171562.786,151957.274,142850.777,139360.351,100613.502,93803.713,76673.44,47304.147,44233.934,39356.806,33897.114,31780.533,28906.775,28979.717,27184.361,22221.256,15979.382
1502004,168391.717,159322.706,146582.212,143118.336,119907.832,100790.918,78541.001,62843.946,53985.94,47261.544,44107.868,37536.276,34890.42,32309.389,29843.405,27364.728,25056.03
1502103,1136531.158,987906.408,848524.387,738755.239,617315.718,555606.477,475010.725,329241.749,293473.64,265058.424,227265.565,203040.328,177817.058,174052.121,174380.887,150910.027,126233.728
1502152,2343474.239,3478390.41,2802920.902,3483478.348,3207826.915,2947456.892,2120091.971,751264.911,1270884.179,666412.281,704098.538,622217.689,464762.965,104901.545,43738.201,32707.463,27757.15
1502202,984039.141,958387.078,914173.667,828515.22,671581.89,670998.138,601463.761,410622.393,356724.226,308539.538,266793.3,226503.518,203280.643,183373.715,173981.041,159532.082,127879.293
1502301,479569.823,438832.463,381023.151,369837.611,300829.544,255155.873,232621.543,160461.471,143058.276,134627.683,122691.816,95848.452,84742.525,78702.825,69614.945,57150.807,46969.062
1502400,3602938.801,3207269.494,2709860.137,2437326.507,2349756.336,1919930.57,1738923.327,1221000.864,1113392.465,964881.238,818714.664,721943.378,637916.302,515235.154,447071.403,379972.676,333010.956
1502509,177939.421,167194.299,147275.337,137768.98,114282.22,98374.018,82704.997,68359.82,64172.577,56477.077,51163.695,50951.767,46792.378,43368.363,38132.497,31802.397,26334.454
1502608,72433.274,65837.326,60387.238,60812.866,48864.503,45088.563,42094.338,37361.12,32322.907,27356.818,24731.548,22977.09,20979.17,18484.44,16531.126,14497.984,11751.508
1502707,542686.405,520879.136,463951.536,407472.539,426732.881,360801.416,299034.029,231062.264,229598.233,248805.845,201717.298,170706.629,152106.06,159265.121,126871.034,129113.616,95434.929
1502756,262100.451,260414.406,249404.888,237891.674,194199.977,159552.272,136685.214,85415.823,72022.058,68150.555,62006.657,53031.97,45247.275,43013.67,33846.068,27935.252,26566.183
1502764,267150.571,231359.75,205328.181,186289.981,154775.103,135871.217,107976.979,81902.255,80868.982,81429.176,81681.982,69896.547,51174.552,39890.744,36170.044,33733.869,20913.19
1502772,592681.099,344415.601,206384.995,207669.154,197767.224,147615.113,116295.01,86086.053,82572.064,77568.949,66211.798,55134.026,49362.985,43409.757,38986.834,34155.672,31925.32
1502806,658235.512,477864.026,166068.295,156925.885,121205.778,109503.429,92822.407,55740.547,51093.0,43801.176,38165.552,33317.399,29504.618,26767.567,23642.99,19862.625,15924.977
1502855,108616.838,97742.04,87319.418,79091.429,71662.238,62790.905,93834.611,51893.406,44342.305,34838.964,33189.741,27341.03,23678.497,20965.434,17563.303,14469.178,11914.742
1502905,265955.653,241751.541,220051.588,220400.716,166799.955,158310.737,132770.765,106272.78,85645.751,76114.832,72706.933,62198.474,52390.432,45995.033,38457.103,34384.297,27538.764
1502939,656087.575,567683.598,476008.687,421272.373,372226.311,402445.206,311832.018,230397.226,216302.236,196205.069,192786.773,174632.35,169091.974,166015.309,140002.536,107968.531,118968.351
1502954,322701.495,287742.686,272784.231,249469.715,237256.988,214135.079,200326.123,162551.321,135074.852,132186.316,122219.506,108911.833,88685.026,67318.898,54829.679,41922.885,32181.27
1503002,54220.389,50485.033,42921.066,54288.329,41009.684,30582.898,29520.56,40244.751,36113.817,31653.044,26314.981,20410.361,17860.645,15406.632,13521.395,11569.321,9400.453
1503044,315084.18,331441.022,313863.349,357378.693,314642.279,370526.102,271035.984,178905.621,142702.218,105018.362,82212.233,94321.507,84868.811,83669.458,52371.246,59984.643,41742.468
1503077,220600.567,192280.445,182233.402,171829.55,141780.749,117108.371,121026.532,75095.148,70792.15,60991.17,57828.665,48755.628,44858.391,37231.745,33390.592,27784.217,20008.388
1503093,373792.927,324651.0,318026.337,267740.609,226404.378,188607.787,170781.713,128145.319,129463.323,131199.236,112411.386,95086.914,80474.469,67278.575,60814.793,45593.904,34957.998
1503101,206564.241,197031.909,181607.981,163913.028,133897.846,121028.71,103743.605,79381.003,71268.703,64907.996,56414.15,47290.589,41816.062,43194.538,42713.717,32212.914,29470.377
1503200,333828.969,298323.479,271389.298,269983.83,212043.228,206186.84,136819.4,107400.761,97315.219,89166.469,75271.99,69386.351,65185.799,61357.085,58695.661,45838.52,42060.282
1503309,367353.511,374547.11,411409.621,374542.74,321431.689,273347.884,237082.371,156151.419,140412.669,126289.879,116656.593,110786.316,99919.068,86554.517,76116.163,59673.095,51110.152
1503408,111332.159,95257.017,86398.735,90810.898,63466.85,60712.566,45885.373,32459.405,30299.747,27206.31,23650.433,21862.967,19548.99,17577.191,13824.709,12259.85,9163.396
1503457,478776.446,436247.642,487403.148,471201.516,440662.334,498872.999,387766.77,221072.961,227398.794,175646.66,159909.331,156037.048,145617.624,138110.635,117009.712,101275.235,67628.534
1503507,219155.739,204241.673,175420.207,162191.439,121281.06,115441.801,105747.939,81544.028,74279.244,69386.557,60503.205,56231.938,52455.32,49190.552,42261.494,37153.007,34093.393
1503606,1601485.488,1601842.811,1433058.376,1165927.026,929674.707,930322.235,906106.524,608365.38,580613.669,539071.508,457822.983,390825.833,388447.202,319115.012,244761.864,197533.205,143629.804
1503705,510817.935,453461.163,424197.012,381965.376,295100.868,271906.957,241334.392,188617.866,168622.576,157634.705,153282.292,139073.092,123095.571,96987.622,80348.282,62908.88,48245.436
1503754,237881.124,202240.063,177848.828,159487.066,141010.099,113275.357,99660.359,80792.064,68732.284,57488.038,49346.81,43949.474,40113.305,35026.648,28954.622,24092.005,19114.478
1503804,489016.093,458520.653,415245.006,377070.097,344962.225,301391.21,263119.36,222203.225,200141.603,190390.967,172572.37,155022.844,133233.073,104408.922,93575.583,73084.607,66208.254
1503903,940151.502,768414.491,905205.401,868722.129,568015.377,568141.137,480751.584,272599.845,210798.992,130583.556,85006.066,69827.369,68351.172,66308.287,52897.945,43230.606,35492.546
1504000,383638.286,404797.01,354746.713,392543.81,286482.075,221429.967,193959.718,78204.881,63309.779,55547.139,49220.046,43562.951,37110.185,35578.643,43600.12,37253.933,30264.208
1504059,283476.254,276718.079,264507.099,235996.099,196675.755,189971.902,174971.916,145036.397,135222.996,119007.022,90051.151,78471.154,65051.417,67438.931,63217.417,62027.548,55855.914
1504109,65092.106,59782.5,55540.081,59449.253,48370.668,33798.638,34470.811,23340.129,20733.801,17478.236,16218.752,15904.478,13291.562,12094.593,11145.024,10158.759,7382.836
1504208,7479674.671,7305741.243,6313838.753,5739900.509,4170450.607,3822998.216,3458624.643,3081123.509,3594594.367,3093029.6,2618914.485,2081266.561,1817564.172,1186193.015,856300.01,825565.924,572171.537
1504307,209733.655,186807.181,181176.297,169508.934,133492.817,132533.02,112321.764,94677.252,85454.868,77450.745,67359.942,57935.984,51054.255,44841.844,38608.828,34814.16,29267.95
1504406,218382.414,185508.434,185495.289,156194.254,148200.48,121686.022,100430.221,95855.709,79174.806,71788.02,65732.905,60863.353,55754.817,49767.156,43205.069,36910.141,29963.616
1504422,1728664.329,1592877.283,1418283.204,1112650.734,923339.341,829289.368,732170.624,520842.435,469998.777,427647.261,320108.891,303284.78,287691.921,226909.834,198845.2,146499.476,101309.86
1504455,565799.882,624718.016,502349.595,318025.851,255350.148,262722.459,258217.912,134929.582,102895.28,98854.753,85779.773,79401.431,69130.697,64323.943,67912.528,44406.175,38604.35
1504505,174782.971,140741.153,134299.28,124602.475,102148.943,84584.962,69232.354,49301.919,46727.428,42527.312,40022.225,37700.615,33204.31,29788.027,27020.683,24060.816,19441.88
1504604,279865.364,253838.87,220288.701,224102.261,186532.383,139095.164,128841.168,78250.502,64388.821,61661.518,53468.954,51494.447,44943.6,45615.773,46377.978,42663.085,33739.222
1504703,868214.846,741242.931,651287.09,657367.131,562477.198,481619.067,398706.134,235248.233,224802.336,207841.646,159302.009,134964.114,120855.789,106218.775,85898.085,75415.853,57766.303
1504802,671647.987,612760.723,563755.99,555744.419,414856.603,371137.884,394236.234,253544.174,269257.452,220310.667,189088.613,166583.242,156863.119,139703.185,116821.719,87813.06,74235.225
1504901,235575.707,232486.815,212885.728,235348.009,191396.193,175562.588,140603.967,72840.288,67061.014,57936.028,50862.034,44942.822,41053.04,37892.106,35880.799,30942.252,26701.122
1504950,181182.593,179037.902,148127.235,167053.008,107024.206,122438.415,98465.427,69276.458,53242.008,47333.443,41848.149,37445.676,33234.577,26752.485,24060.618,19155.442,15018.514
1504976,134534.275,133679.284,111438.067,101320.843,94782.273,80353.425,67353.644,54032.964,51745.593,45083.594,39816.032,35517.128,28213.635,24167.205,20313.667,17437.948,14134.252
1505007,115947.294,100630.759,95586.963,90210.438,75151.279,65563.373,56295.983,44803.801,37373.829,30570.557,28040.04,25689.159,24497.346,21630.672,19149.091,16577.704,14980.945
1505031,560424.595,467113.57,424551.668,355426.424,331148.279,296808.441,293612.911,150715.099,143734.73,160593.788,146707.59,128648.764,116264.558,90808.966,75740.459,62072.682,33734.845
1505064,822444.391,736959.574,657498.487,592580.125,506000.973,410401.964,347950.987,238275.771,208101.356,202926.056,184075.708,177967.369,152718.75,131615.039,105938.207,77416.127,67837.954
1505106,612233.013,533829.243,477444.847,522299.712,382377.575,322745.445,363168.529,205563.179,188613.154,171300.008,152823.217,138348.03,129557.295,117822.151,102564.749,87720.991,73108.752
1505205,488339.243,359088.393,285440.713,286545.745,213064.709,174596.678,154221.598,89642.799,73365.135,66116.317,57457.604,52230.582,44025.637,45091.981,45219.417,47907.786,33332.253
1505304,1812508.462,1722278.104,1409484.533,1524676.752,1264242.006,1630765.265,1635545.137,852133.16,1170263.187,654261.448,631717.429,777129.725,764587.776,634960.264,479542.927,478296.685,442447.468
1505403,176712.447,156195.917,151519.938,159882.388,113212.539,101727.186,90156.01,49296.287,44278.967,40395.126,36621.08,30907.38,28366.748,25077.766,22622.577,19532.964,16732.173
1505437,541494.028,504260.354,819443.411,431089.554,479963.757,482895.252,326028.765,217923.491,234719.83,135916.374,86492.522,69577.986,62744.132,58779.076,50836.148,51421.585,37979.892
1505486,521972.206,433942.137,378512.736,341268.832,326519.012,264384.211,224947.177,158525.325,148958.696,134412.558,105861.441,86753.865,76224.13,70689.52,58466.242,55083.419,40135.751
1505494,64874.811,53300.68,47595.499,46089.348,39353.324,40192.301,36046.261,30275.893,27762.449,25151.703,21844.86,21653.225,19182.82,16014.642,13572.165,11685.293,11000.417
1505502,2665945.791,2394331.748,2019304.722,1749019.813,1709395.976,1685588.381,1427238.665,881229.735,851622.841,688100.286,576464.106,514883.482,468226.638,481146.47,454841.206,298717.295,277276.394
1505536,12638245.518,11184354.232,15561712.575,20198714.85,19080395.43,21013984.08,14985169.892,5634290.615,6568760.363,3074977.433,2997777.74,2615877.733,2301187.383,1818341.886,1455763.887,1431440.286,1547691.71
1505551,86705.248,73397.778,58159.292,53561.817,47364.569,50700.048,42532.201,36431.44,34376.246,32046.447,30009.419,28946.036,26203.279,25624.583,23264.039,20275.943,17488.709
